file_name,Número de 44 dígitos,chNFe,xMun,Texto após último ponto e vírgula,vProd
31240702334933000140550010000090161515910972-nfe,31240721189554000159550010000198431755865059,31240702334933000140550010000090161515910972,SANTA RITA DO IBITIPOCA,TS FARMA,203.80
31240702334933000140550010000090171621010103-nfe,31240602814497000700550200013517281849038035,31240702334933000140550010000090171621010103,SANTA RITA DO IBITIPOCA,CIMED ESTADO,23.20
31240702334933000140550010000090181381001030-nfe,31240612927876000167550010003092091005455904,31240702334933000140550010000090181381001030,SANTA RITA DO IBITIPOCA,SOMA ESTADO,41.83
31240702334933000140550010000090191937110005-nfe,35240636730875000196550030000003911222912550,31240702334933000140550010000090191937110005,SANTA RITA DO IBITIPOCA,ALIANCA,410.40
31240702334933000140550010000090201091091310-nfe,41240633660094000184550010000020121296093926,31240702334933000140550010000090201091091310,SANTA RITA DO IBITIPOCA,J.N.S. TEXTIL MMH,1350.00
31240702334933000140550010000090211271081905-nfe,31240612927876000167550010003084941005434084,31240702334933000140550010000090211271081905,SANTA RITA DO IBITIPOCA,SOMA ESTADO,204.40
31240702334933000140550010000090221271316560-nfe,41240642587791000148550010000033781000098891,31240702334933000140550010000090221271316560,SANTA RITA DO IBITIPOCA,CSMED MMH,105.75
31240702334933000140550010000090231819050102-nfe,31240603945035000191550010002953571010256637,31240702334933000140550010000090231819050102,SANTA RITA DO IBITIPOCA,ACACIA ESTADO,16.02
31240702334933000140550010000090241985410463-nfe,31240773856593001057550010008410561810768809,31240702334933000140550010000090241985410463,SANTA RITA DO IBITIPOCA,PRATI ESTADO,306.80
31240702334933000140550010000090251085101895-nfe,52240607847837000110550010002851321242857411,31240702334933000140550010000090251085101895,SANTA RITA DO IBITIPOCA,CIENTIFICA ESTADO,80.02
31240702334933000140550010000090261599515367-nfe,33240624079703000115550010000047171304830330,31240702334933000140550010000090261599515367,SANTA RITA DO IBITIPOCA,JF FARMA MMH,1660.50
31240702334933000140550010000090271340012869-nfe,31240603945035000191550010002953391010256450,31240702334933000140550010000090271340012869,IBERTIOGA,ACACIA ESTADO,224.13
31240702334933000140550010000090281670191020-nfe,31240718269125000187550010006684331282079481,31240702334933000140550010000090281670191020,IBERTIOGA,BIOHOSP ESTADO,1408.50
31240702334933000140550010000090291105411770-nfe,31240721189554000159550010000198331767937614,31240702334933000140550010000090291105411770,SAO BRAS DO SUACUI,TS FARMA,142.39
31240702334933000140550010000090301252738200-nfe,31240602814497000700550200013553621553630230,31240702334933000140550010000090301252738200,SAO BRAS DO SUACUI,CIMED ESTADO,472.50
31240702334933000140550010000090311004235702-nfe,31240712927876000167550010003101741005467294,31240702334933000140550010000090311004235702,SAO BRAS DO SUACUI,SOMA ESTADO,40.92
31240702334933000140550010000090321966832104-nfe,31240712927876000167550010003101761005467310,31240702334933000140550010000090321966832104,SAO BRAS DO SUACUI,SOMA ESTADO,505.72
31240702334933000140550010000090331539421069-nfe,31240712927876000167550010003101791005467347,31240702334933000140550010000090331539421069,SAO BRAS DO SUACUI,SOMA ESTADO,255.50
31240702334933000140550010000090341771093706-nfe,31240721189554000159550010000198441518001848,31240702334933000140550010000090341771093706,SAO BRAS DO SUACUI,TS FARMA,435.00
31240702334933000140550010000090351321434500-nfe,31240721681325000157550010002507911568139086,31240702334933000140550010000090351321434500,SAO BRAS DO SUACUI,MULTIFARMA ESTADO,999.50
31240702334933000140550010000090361913496109-nfe,33240624079703000115550010000047211412764272,31240702334933000140550010000090361913496109,SAO BRAS DO SUACUI,JF FARMA MMH,1497.00
31240702334933000140550010000090371496105640-nfe,41240642587791000148550010000034841000099955,31240702334933000140550010000090371496105640,SAO BRAS DO SUACUI,CSMED MMH,366.40
31240702334933000140550010000090381897036905-nfe,35240636730875000196550030000003851253472270,31240702334933000140550010000090381897036905,SAO BRAS DO SUACUI,ALIANCA,12.60
31240702334933000140550010000090391649633307-nfe,31240603945035000191550010002953371010256430,31240702334933000140550010000090391649633307,SAO BRAS DO SUACUI,ACACIA ESTADO,179.70
31240702334933000140550010000090401947154955-nfe,31240660665981000975550010008712541528397198,31240702334933000140550010000090401947154955,SAO BRAS DO SUACUI,UNIAO ESTADO,118.50
31240702334933000140550010000090411101097510-nfe,31240642799163000126550010001476371922901461,31240702334933000140550010000090411101097510,SAO BRAS DO SUACUI,BH FARMA ESTADO,1159.00
31240702334933000140550010000090421550259859-nfe,31240645685588000100550010000016621000026628,31240702334933000140550010000090421550259859,SAO BRAS DO SUACUI,FIGUEROA MMH,66.00
31240702334933000140550010000090431495102318-nfe,31240645685588000100550010000016361000026369,31240702334933000140550010000090431495102318,SAO BRAS DO SUACUI,FIGUEROA MMH,953.50
31240702334933000140550010000090441164353752-nfe,31240600874929000140550010005523991933930663,31240702334933000140550010000090441164353752,SAO BRAS DO SUACUI,MEDCENTER ESTADO,197.19
31240702334933000140550010000090451101695017-nfe,31240625031668000127550010000735091681571470,31240702334933000140550010000090451101695017,SAO BRAS DO SUACUI,SAMEH ESTADO,45.90
31240702334933000140550010000090461878458656-nfe,41240626089337000100550020000041641743049316,31240702334933000140550010000090461878458656,JECEABA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 41240626089337000100550020000041641743049316 BELLPHARMA,660.00
31240702334933000140550010000090471389105502-nfe,31240603945035000191550010002948281010239733,31240702334933000140550010000090471389105502,DESTERRO DE ENTRE RIOS,ACACIA ESTADO,583.20
31240702334933000140550010000090481481552550-nfe,31240612927876000167550010003092231005456063,31240702334933000140550010000090481481552550,DESTERRO DE ENTRE RIOS,SOMA ESTADO,2122.50
31240702334933000140550010000090491101882118-nfe,31240660665981000975550010008734761665656966,31240702334933000140550010000090491101882118,DESTERRO DE ENTRE RIOS,UNIAO ESTADO,1280.00
31240702334933000140550010000090501776310067-nfe,41240733324795000142550010000011421902468980,31240702334933000140550010000090501776310067,SAO BRAS DO SUACUI,PROLICITA,978.00
31240702334933000140550010000090511608869416-nfe,41240733324795000142550010000011371497531007,31240702334933000140550010000090511608869416,JECEABA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 41240733324795000142550010000011371497531007 PROLICITA,1956.00
31240702334933000140550010000090521130727210-nfe,43240633398831000112550010000045111018760337,31240702334933000140550010000090521130727210,SAO BRAS DO SUACUI,FENIX,329.00
31240702334933000140550010000090531763695013-nfe,41240642587791000148550010000036611000101727,31240702334933000140550010000090531763695013,ANTONIO CARLOS,CSMED MMH,3.77
31240702334933000140550010000090541296553917-nfe,41240642587791000148550010000036581000101691,31240702334933000140550010000090541296553917,ANTONIO CARLOS,CSMED MMH,597.50
31240702334933000140550010000090551819411710-nfe,31240741391411000132550010000050236535617327,31240702334933000140550010000090551819411710,ANTONIO CARLOS,TREMED MMH,1198.80
31240702334933000140550010000090561472631053-nfe,31240741391411000132550010000050246605534597,31240702334933000140550010000090561472631053,ANTONIO CARLOS,TREMED MMH,119.88
31240702334933000140550010000090571974248318-nfe,41240637882886000154550010000030831000037356,31240702334933000140550010000090571974248318,ANTONIO CARLOS,VERDE MMH,6449.60
31240702334933000140550010000090581610710616-nfe,31240718269125000187550010006682491374807644,31240702334933000140550010000090581610710616,ANTONIO CARLOS,BIOHOSP ESTADO,521.40
31240702334933000140550010000090591764504100-nfe,31240602814497000700550200013557381003935190,31240702334933000140550010000090591764504100,ANTONIO CARLOS,CIMED ESTADO,278.40
31240702334933000140550010000090601126097144-nfe,33240624079703000115550010000047151163681185,31240702334933000140550010000090601126097144,ANTONIO CARLOS,JF FARMA MMH,449.10
31240702334933000140550010000090611108869464-nfe,33240624079703000115550010000047191553915120,31240702334933000140550010000090611108869464,ANTONIO CARLOS,JF FARMA MMH,2994.00
31240702334933000140550010000090621071019109-nfe,33240716686340000158550010000012761788739583,31240702334933000140550010000090621071019109,ANTONIO CARLOS,CRIS BELLA MMH,248.60
31240702334933000140550010000090631691799540-nfe,31240602814497000700550200013555061386909363,31240702334933000140550010000090631691799540,BARBACENA,CIMED ESTADO,10510.40
31240702334933000140550010000090641155210211-nfe,31240660665981000975550010008734771379322650,31240702334933000140550010000090641155210211,BARBACENA,UNIAO ESTADO,2304.00
31240702334933000140550010000090651010589349-nfe,31240602814497000700550200013564241575271410,31240702334933000140550010000090651010589349,BARBACENA,CIMED ESTADO,3480.00
31240702334933000140550010000090661657354060-nfe,31240602814497000700550200013564341237511760,31240702334933000140550010000090661657354060,BARBACENA,CIMED ESTADO,3480.00
31240702334933000140550010000090671909998347-nfe,33240624079703000115550010000047141598055264,31240702334933000140550010000090671909998347,BARBACENA,JF FARMA MMH (APS),13680.00
31240702334933000140550010000090681760495849-nfe,31240700874929000140550010005550051930240377,31240702334933000140550010000090681760495849,BARBACENA,MEDCENTER ESTADO,1871.10
31240702334933000140550010000090691682109220-nfe,31240773856593001057550010008408761466176693,31240702334933000140550010000090691682109220,BARBACENA,PRATI ESTADO,126.12
31240702334933000140550010000090701810503899-nfe,31240725031668000127550010000746461537248192,31240702334933000140550010000090701810503899,BARBACENA,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 31240725031668000127550010000746461537248192 SAMEH ESTADO,1463.63
31240702334933000140550010000090711672000290-nfe,32240644152616000153550010000088011009645943,31240702334933000140550010000090711672000290,ALFREDO VASCONCELOS,UP DISTRIBUIDORA,57.60
31240702334933000140550010000090721129857655-nfe,31240603945035000191550010002953991010257900,31240702334933000140550010000090721129857655,ALFREDO VASCONCELOS,ACACIA ESTADO,549.60
31240702334933000140550010000090731286105194-nfe,31240603945035000191550010002954221010258729,31240702334933000140550010000090731286105194,ALFREDO VASCONCELOS,ACACIA ESTADO,7499.38
31240702334933000140550010000090741038702696-nfe,43240627130979000179550010000074631913702428,31240702334933000140550010000090741038702696,ALFREDO VASCONCELOS,OPEN FARMA MMH,1740.00
31240702334933000140550010000090751191571001-nfe,32240636325157000134550000002023371059890402,31240702334933000140550010000090751191571001,ALFREDO VASCONCELOS,COSTA CAMARGO ESTADO,4649.19
31240702334933000140550010000090761741807590-nfe,,31240702334933000140550010000090761741807590,ALFREDO VASCONCELOS,ALIANCA,1867.78
31240702334933000140550010000090771211938104-nfe,35240636730875000196550030000003941902501673,31240702334933000140550010000090771211938104,ALFREDO VASCONCELOS,ALIANCA,1604.40
31240702334933000140550010000090781355901493-nfe,41240642587791000148550010000036631000101748,31240702334933000140550010000090781355901493,ALFREDO VASCONCELOS,CSMED MMH,123.87
31240702334933000140550010000090791107409995-nfe,41240642587791000148550010000036601000101711,31240702334933000140550010000090791107409995,ALFREDO VASCONCELOS,CSMED MMH,150.80
31240702334933000140550010000090801761080108-nfe,31240602814497000700550200013537061770154383,31240702334933000140550010000090801761080108,ALFREDO VASCONCELOS,CIMED ESTADO,3338.86
31240702334933000140550010000090811267527935-nfe,31240721189554000159550010000198371610873975,31240702334933000140550010000090811267527935,ALFREDO VASCONCELOS,TS FARMA,41.70
31240702334933000140550010000090821019024337-nfe,31240660665981000975550010008734801438391921,31240702334933000140550010000090821019024337,ALFREDO VASCONCELOS,UNIAO ESTADO,256.00
31240702334933000140550010000090831970621839-nfe,33240624079703000115550010000047181129512440,31240702334933000140550010000090831970621839,ALFREDO VASCONCELOS,JF FARMA MMH,5988.00
31240702334933000140550010000090841722129230-nfe,43240633398831000112550010000045081339595696,31240702334933000140550010000090841722129230,ALFREDO VASCONCELOS,FENIX,3290.00
31240702334933000140550010000090851584726732-nfe,52240607094705000164550010000197451024124544,31240702334933000140550010000090851584726732,ALFREDO VASCONCELOS,HOSP SHOP MMH,593.15
31240702334933000140550010000090861336223134-nfe,31240724325781000152550010000206441978633425,31240702334933000140550010000090861336223134,ALFREDO VASCONCELOS,MD FARMA,116.10
31240702334933000140550010000090871198820636-nfe,31240726401571000121550010000555001736402570,31240702334933000140550010000090871198820636,ALFREDO VASCONCELOS,TRES PHARMA,264.00
31240702334933000140550010000090881107103283-nfe,52240719442190000125550010000004341000010346,31240702334933000140550010000090881107103283,ALFREDO VASCONCELOS,AURAMEDI,246.00
31240702334933000140550010000090891143481010-nfe,42240743025186000146550010000011611900011618,31240702334933000140550010000090891143481010,ALFREDO VASCONCELOS,WF MEDICAMENTOS,1167.93
31240702334933000140550010000090901471044601-nfe,31240773856593001057550010008419411253673449,31240702334933000140550010000090901471044601,CARANAIBA,PRATI ESTADO,122.70
31240702334933000140550010000090911588104350-nfe,31240773856593001057550010008414451376938990,31240702334933000140550010000090911588104350,CRISTIANO OTONI,Simples Remessa sem retorno. Compras compartilhadas do CISALV. 31240773856593001057550010008414451376938990 PRATI ESTADO,204.50
31240702334933000140550010000090921410609107-nfe,31240773856593001057550010008418271253776090,31240702334933000140550010000090921410609107,CAPELA NOVA,PRATI ESTADO,287.85
